id,course title,Credit hours,course ID,class code,preReqs
66,MATH 3003 Functions & Modeling (3) - Modern Campus Catalog™,3,MATH,3003,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""SCI 2011"", ""Type"": ""Class"" }, { ""Requirement"": ""SCI 2012"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
67,MATH 3002 Mathematics Classroom Presentations (2) - Modern Campus Catalog™,2,MATH,3002,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""SCI 2010"", ""Type"": ""Class"" }, { ""Requirement"": ""SCI 2012"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
68,MATH 2999 Introductory Research Experience (1-3) - Modern Campus Catalog™,3,MATH,2999,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""Permission of department"", ""Type"": ""Permission"" } ], ""Replacements"": [] }"
69,MATH 2203 Measurement: Proportional and Algebraic Reasoning (3) - Modern Campus Catalog™,3,MATH,2203,"{ ""Alternative-reqs"": [], ""Corequisites"": [ { ""Requirement"": [ ""EDCI 3125"" ], ""Type"": ""Class"" } ], ""Other"": [ ""Mathematics content course designed to be integrated in Praxis II with the principles and structures of mathematical reasoning applied to the grades 1-6 classroom. 2 hrs. lecture; 2 hrs. lab/field experience (as part of Professional Practice II Block)."" ], ""Prerequisites"": [ { ""Requirement"": ""Professional Practice I Block"", ""Type"": ""Class"" }, { ""Requirement"": ""12 sem. hrs. of mathematics including"", ""Type"": ""Permission"" }, { ""Requirement"": ""MATH 1201"", ""Type"": ""Class"" }, { ""Requirement"": ""MATH 1202"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
70,MATH 2090 Elementary Differential Equations and Linear Algebra (4) - Modern Campus Catalog™,4,MATH,2090,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""MATH 1552"", ""Type"": ""Class"" } ], ""Replacements"": [ { ""Replacements"": [ ""MATH 2065"", ""MATH 2070"", ""MATH 2085"" ], ""Type"": ""Potential"" } ] }"
71,MATH 2085 Linear Algebra (3) - Modern Campus Catalog™,3,MATH,2085,"{ ""Alternative-reqs"": [], ""Corequisites"": [ { ""Requirement"": [], ""Type"": ""Class"" } ], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""MATH 1431"", ""Type"": ""Class"" }, { ""Requirement"": ""MATH 1530"", ""Type"": ""Class"" }, { ""Requirement"": ""MATH 1550"", ""Type"": ""Class"" }, { ""Requirement"": ""MATH 1551"", ""Type"": ""Class"" } ], ""Replacements"": [ { ""Replacements"": [ ""MATH 2090"" ], ""Type"": ""Potential"" } ] }"
72,MATH 2070 Mathematical Methods in Engineering (4) - Modern Campus Catalog™,4,MATH,2070,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""MATH 1552"", ""Type"": ""Class"" }, { ""Requirement"": ""MATH 1553"", ""Type"": ""Class"" } ], ""Replacements"": [ { ""Replacements"": [ ""MATH 2065"", ""MATH 2070"", ""MATH 2090"" ], ""Type"": ""Potential"" } ] }"
73,MATH 2065 Elementary Differential Equations (3) - Modern Campus Catalog™,3,MATH,2065,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""MATH 1552"", ""Type"": ""Class"" }, { ""Requirement"": ""MATH 1553"", ""Type"": ""Class"" } ], ""Replacements"": [ { ""Replacements"": [ ""MATH 2070"", ""MATH 2090"" ], ""Type"": ""Potential"" } ] }"
74,MATH 2060 Technology Lab (1) - Modern Campus Catalog™,1,MATH,2060,"{ ""Alternative-reqs"": [], ""Corequisites"": [ { ""Requirement"": [ ""MATH 2057"", ""MATH 2058"" ], ""Type"": ""Class"" } ], ""Other"": [ ""Students are encouraged to enroll in, MATH 2057, and MATH 2060 concurrently."" ], ""Prerequisites"": [ { ""Requirement"": ""MATH 2057"", ""Type"": ""Class"" }, { ""Requirement"": ""MATH 2058"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
75,MATH 2058 HONORS: Multidimensional Calculus (3) - Modern Campus Catalog™,3,MATH,2058,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [ ""Same as, MATH 2057, with special honors emphasis for qualified students."" ], ""Prerequisites"": [], ""Replacements"": [ { ""Replacements"": [ ""MATH 2057"" ], ""Type"": ""Potential"" } ] }"
76,MATH 2057 Multidimensional Calculus (3) - Modern Campus Catalog™,3,MATH,2057,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [ ""An honors course, MATH 2058, is also available."" ], ""Prerequisites"": [ { ""Requirement"": ""MATH 1552"", ""Type"": ""Class"" }, { ""Requirement"": ""MATH 1553"", ""Type"": ""Class"" } ], ""Replacements"": [ { ""Replacements"": [ ""MATH 2058"" ], ""Type"": ""True"" } ] }"
77,MATH 2035 Mathematical Foundations of Data Science (3) - Modern Campus Catalog™,3,MATH,2035,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""MATH 1552"", ""Type"": ""Class"" }, { ""Requirement"": ""MATH 1553"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
78,MATH 2030 Discrete Dynamical Systems (3) - Modern Campus Catalog™,3,MATH,2030,"{ ""Alternative-reqs"": [], ""Corequisites"": [ { ""Requirement"": [ ""MATH 1552"", ""MATH 1553"" ], ""Type"": ""Class"" } ], ""Other"": [], ""Prerequisites"": [], ""Replacements"": [] }"
79,MATH 2025 Linear Algebra and Wavelets (3) - Modern Campus Catalog™,3,MATH,2025,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""MATH 1550"", ""Type"": ""Class"" }, { ""Requirement"": ""MATH 1551"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
80,MATH 2020 Solving Discrete Problems (3) - Modern Campus Catalog™,3,MATH,2020,"{ ""Alternative-reqs"": [], ""Corequisites"": [ { ""Requirement"": [ ""MATH 1540"", ""MATH 1550"", ""MATH 1551"" ], ""Type"": ""Class"" } ], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""MATH 1540"", ""Type"": ""Class"" }, { ""Requirement"": ""MATH 1550"", ""Type"": ""Class"" }, { ""Requirement"": ""MATH 1551"", ""Type"": ""Class"" } ], ""Replacements"": [ { ""Replacements"": [ ""CSC 2259"" ], ""Type"": ""Potential"" } ] }"
81,MATH 1999 Gateway Research Experience (1-3) - Modern Campus Catalog™,3,MATH,1999,"{ ""Alternative-reqs"": [ { ""Bypass-method"": [ ""Permission of department"" ], ""Requisite-class-getting-bypassed"": [ ""Prereq."" ] } ], ""Corequisites"": [], ""Other"": [ ""1-3 hr. research seminar"" ], ""Prerequisites"": [], ""Replacements"": [] }"
82,MATH 1554 Calculus II for Life Sciences (4) - Modern Campus Catalog™,4,MATH,1554,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [ ""Does not serve as a prerequisite requirement for higher level Math courses."" ], ""Prerequisites"": [ { ""Requirement"": ""MATH 1550"", ""Type"": ""Class"" }, { ""Requirement"": ""MATH 1551"", ""Type"": ""Class"" } ], ""Replacements"": [ { ""Replacements"": [ ""MATH 1552"", ""MATH 1553"" ], ""Type"": ""Potential"" } ] }"
83,MATH 1553 HONORS: Analytic Geometry and Calculus II (4) - Modern Campus Catalog™,4,MATH,1553,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [ ""This is an Integrative Learning Core (ILC) course that awards general education credit."" ], ""Prerequisites"": [], ""Replacements"": [ { ""Replacements"": [ ""MATH 1552"" ], ""Type"": ""True"" }, { ""Replacements"": [ ""MATH 1554"" ], ""Type"": ""True"" } ] }"
84,MATH 1552 Analytic Geometry and Calculus II (4) - Modern Campus Catalog™,4,MATH,1552,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [ ""This is an Integrative Learning Core (ILC) course that awards general education credit."" ], ""Prerequisites"": [ { ""Requirement"": ""MATH 1550"", ""Type"": ""Class"" }, { ""Requirement"": ""MATH 1551"", ""Type"": ""Class"" } ], ""Replacements"": [ { ""Replacements"": [ ""MATH 1553"" ], ""Type"": ""True"" }, { ""Replacements"": [ ""MATH 1554"" ], ""Type"": ""Potential"" } ] }"
85,MATH 1551 HONORS: Differential and Integral Calculus (5) - Modern Campus Catalog™,5,MATH,1551,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [ ""This is an Integrative Learning Core (ILC) course that awards general education credit."", ""Same as, MATH 1550, with special honors emphasis for qualified students."" ], ""Prerequisites"": [ { ""Requirement"": ""An appropriate ALEKS honors placement score"", ""Type"": ""Score"" } ], ""Replacements"": [ { ""Replacements"": [ ""MATH 1550"" ], ""Type"": ""Potential"" } ] }"
86,MATH 1550 Differential and Integral Calculus (5) - Modern Campus Catalog™,5,MATH,1550,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [ ""This is an Integrative Learning Core (ILC) course that awards general education credit."", ""An honors course, MATH 1551, is also available."" ], ""Prerequisites"": [ { ""Requirement"": ""An appropriate ALEKS placement score"", ""Type"": ""Score"" } ], ""Replacements"": [ { ""Replacements"": [ ""MATH 1530"", ""MATH 1540"" ], ""Type"": ""True"" }, { ""Replacements"": [ ""MATH 1551"" ], ""Type"": ""True"" } ] }"
87,MATH 1540 Integral Calculus (3) - Modern Campus Catalog™,3,MATH,1540,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [ ""This is an Integrative Learning Core (ILC) course that awards general education credit."" ], ""Prerequisites"": [ { ""Requirement"": ""MATH 1530"", ""Type"": ""Class"" } ], ""Replacements"": [ { ""Replacements"": [ ""MATH 1551"" ], ""Type"": ""True"" }, { ""Replacements"": [ ""MATH 1530"", ""MATH 1540"" ], ""Type"": ""Potential"" }, { ""Replacements"": [ ""MATH 1431"", ""MATH 1510"", ""MATH 1550"", ""MATH 1551"" ], ""Type"": ""Potential"" } ] }"
88,MATH 1530 Differential Calculus (3) - Modern Campus Catalog™,3,MATH,1530,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [ ""This is an Integrative Learning Core (ILC) course that awards general education credit."" ], ""Prerequisites"": [ { ""Requirement"": ""An appropriate ALEKS placement score"", ""Type"": ""Score"" } ], ""Replacements"": [ { ""Replacements"": [ ""MATH 1551"" ], ""Type"": ""True"" }, { ""Replacements"": [ ""MATH 1540"" ], ""Type"": ""Potential"" }, { ""Replacements"": [ ""MATH 1431"", ""MATH 1510"", ""MATH 1550"", ""MATH 1551"" ], ""Type"": ""Potential"" } ] }"
89,"MATH 1520 Biomathematics: Calculus, Probability, and Statistics II (4) - Modern Campus Catalog™",4,MATH,1520,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [ ""This is an Integrative Learning Core (ILC) course that awards general education credit."" ], ""Prerequisites"": [ { ""Requirement"": ""MATH 1510"", ""Type"": ""Class"" }, { ""Requirement"": ""MATH 1540"", ""Type"": ""Class"" }, { ""Requirement"": ""MATH 1550"", ""Type"": ""Class"" }, { ""Requirement"": ""MATH 1551"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
90,"MATH 1510 Biomathematics: Calculus, Probability, and Statistics I (5) - Modern Campus Catalog™",5,MATH,1510,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [ ""This is an Integrative Learning Core (ILC) course that awards general education credit."" ], ""Prerequisites"": [ { ""Requirement"": ""An appropriate ALEKS placement score"", ""Type"": ""Score"" } ], ""Replacements"": [ { ""Replacements"": [ ""MATH 1431"", ""MATH 1530"", ""MATH 1540"", ""MATH 1550"", ""MATH 1551"" ], ""Type"": ""Potential"" } ] }"
91,MATH 1435 Mathematics for Business Analysis (3) - Modern Campus Catalog™,3,MATH,1435,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [ ""Offered by Independent and Distance Learning only."" ], ""Prerequisites"": [ { ""Requirement"": ""MATH 1431"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
92,MATH 1431 Calculus with Business and Economic Applications (3) - Modern Campus Catalog™,3,MATH,1431,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [ ""This is an Integrative Learning Core (ILC) course that awards general education credit."", ""3 hrs. lecture; 1 hr. lab."" ], ""Prerequisites"": [ { ""Requirement"": ""MATH 1021"", ""Type"": ""Class"" }, { ""Requirement"": ""MATH 1023"", ""Type"": ""Class"" } ], ""Replacements"": [ { ""Replacements"": [ ""MATH 1510"", ""MATH 1530"", ""MATH 1540"", ""MATH 1550"", ""MATH 1551"" ], ""Type"": ""Potential"" } ] }"
93,"MATH 1202 Geometry, Reasoning and Measurement (3) - Modern Campus Catalog™",3,MATH,1202,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [ ""Primarily for students in the early childhood education PK-3 teacher certification curriculum or the elementary grades education curriculum."" ], ""Prerequisites"": [ { ""Requirement"": ""MATH 1201"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
94,MATH 1201 Number Sense and Open-Ended Problem Solving (3) - Modern Campus Catalog™,3,MATH,1201,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [ ""Primarily for students in the early childhood education PK-3 teacher certification curriculum or the elementary grades education curriculum."" ], ""Prerequisites"": [ { ""Requirement"": ""MATH 1021"", ""Type"": ""Class"" }, { ""Requirement"": ""MATH 1023"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
95,MATH 1100 The Nature of Mathematics (3) - Modern Campus Catalog™,3,MATH,1100,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [ ""This is an Integrative Learning Core (ILC) course that awards general education credit."", ""Not for science, engineering or mathematics majors."", ""For students who desire an exposure to mathematics as part of a liberal education."" ], ""Prerequisites"": [], ""Replacements"": [] }"
96,MATH 1029 Introduction to Contemporary Mathematics (3) - Modern Campus Catalog™,3,MATH,1029,"{ ""Alternative-reqs"": [ { ""Bypass-method"": [ ""placement by department"" ], ""Requisite-class-getting-bypassed"": [ ""placement by department"" ] } ], ""Corequisites"": [], ""Other"": [ ""This is an Integrative Learning Core (ILC) course that awards general education credit. Primarily for students in liberal arts and social sciences."" ], ""Prerequisites"": [], ""Replacements"": [] }"
97,MATH 1028 Corequisite Support for MATH 1029 Introduction to Contemporary Mathematics (2) - Modern Campus Catalog™,2,MATH,1028,"{ ""Alternative-reqs"": [], ""Corequisites"": [ { ""Requirement"": [ ""MATH 1029"" ], ""Type"": ""Class"" } ], ""Other"": [ ""1 hr. lec; 1 hr. rec."" ], ""Prerequisites"": [ { ""Requirement"": ""Placement by department"", ""Type"": ""Permission"" } ], ""Replacements"": [] }"
98,MATH 1025 Mathematics of Commerce (3) - Modern Campus Catalog™,3,MATH,1025,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [ ""Offered by Independent and Distance Learning only."" ], ""Prerequisites"": [ { ""Requirement"": ""MATH 1015"", ""Type"": ""Class"" }, { ""Requirement"": ""MATH 1021"", ""Type"": ""Class"" }, { ""Requirement"": ""MATH 1023"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
99,MATH 1023 College Algebra and Trigonometry (5) - Modern Campus Catalog™,5,MATH,1023,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [ ""This course fulfills 5 hrs. of the 6 hour General Education Analytical Reasoning requirement; a second Analytical Reasoning course will be required."" ], ""Prerequisites"": [ { ""Requirement"": ""placement by department"", ""Type"": ""Permission"" } ], ""Replacements"": [ { ""Replacements"": [ ""MATH 1015"", ""MATH 1021"", ""MATH 1022"" ], ""Type"": ""Potential"" } ] }"
100,MATH 1022 Plane Trigonometry (3) - Modern Campus Catalog™,3,MATH,1022,"{ ""Alternative-reqs"": [ { ""Bypass-method"": [ ""placement by department"" ], ""Requisite-class-getting-bypassed"": [ ""MATH 1021"" ] } ], ""Corequisites"": [], ""Other"": [ ""This is an Integrative Learning Core (ILC) course that awards general education credit."" ], ""Prerequisites"": [ { ""Requirement"": ""MATH 1021"", ""Type"": ""Class"" } ], ""Replacements"": [ { ""Replacements"": [ ""MATH 1015"", ""MATH 1023"" ], ""Type"": ""Potential"" } ] }"
101,MATH 1021 College Algebra (3) - Modern Campus Catalog™,3,MATH,1021,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [ ""This is an Integrative Learning Core (ILC) course that awards general education credit."", ""placement by department"" ], ""Prerequisites"": [], ""Replacements"": [ { ""Replacements"": [ ""MATH 1015"", ""MATH 1023"" ], ""Type"": ""Potential"" } ] }"
102,MATH 1020 Corequisite Support for MATH 1021 College Algebra (2) - Modern Campus Catalog™,2,MATH,1020,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [ ""1 hr. lec"", ""1 hr. rec"", ""Placement by department"" ], ""Prerequisites"": [], ""Replacements"": [] }"
103,MATH 1015 Basic Mathematics and Applications (3) - Modern Campus Catalog™,3,MATH,1015,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [ ""Offered by Independent and Distance Learning only."" ], ""Prerequisites"": [], ""Replacements"": [ { ""Replacements"": [ ""MATH 1021"", ""MATH 1022"", ""MATH 1023"" ], ""Type"": ""Potential"" } ] }"
104,MATH 1010 Mathematics for Prospective Elementary School Teachers II (3) - Modern Campus Catalog™,3,MATH,1010,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [ ""Offered by Independent and Distance Learning only."", ""Continuation of, MATH 1009."" ], ""Prerequisites"": [ { ""Requirement"": ""MATH 1009"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
105,MATH 1009 Mathematics for Prospective Elementary School Teachers I (3) - Modern Campus Catalog™,3,MATH,1009,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [ ""Offered by Independent and Distance Learning only."" ], ""Prerequisites"": [], ""Replacements"": [] }"
106,CSC 4890 Introduction to Theory of Computation (3) - Modern Campus Catalog™,3,CSC,4890,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""CSC 2259"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
107,CSC 4762 Blockchain and Cryptocurrency (3) - Modern Campus Catalog™,3,CSC,4762,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""CSC 3102"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
108,CSC 4740 Big Data Technologies (3) - Modern Campus Catalog™,3,CSC,4740,"{ ""Alternative-reqs"": [], ""Corequisites"": [ { ""Requirement"": [ ""CSC 4402"" ], ""Type"": ""Class"" } ], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""CSC 2730"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
109,CSC 4700 Special Topics in Computer Science (3) - Modern Campus Catalog™,3,CSC,4700,"{ ""Alternative-reqs"": [ { ""Bypass-method"": [ ""permission of department"" ], ""Requisite-class-getting-bypassed"": [ ""CSC 3102"" ] } ], ""Corequisites"": [], ""Other"": [ ""May be taken for a max. of 9 cr. hrs. when topics vary."", ""Total hrs. earned in, CSC 2700, CSC 3700, and 4700 should not exceed 9 hrs."" ], ""Prerequisites"": [ { ""Requirement"": ""CSC 3102"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
110,CSC 4610 Cloud Systems and Virtualization (3) - Modern Campus Catalog™,3,CSC,4610,"{ ""Alternative-reqs"": [], ""Corequisites"": [ { ""Requirement"": [ ""CSC 4501"" ], ""Type"": ""Class"" } ], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""CSC 2610"", ""Type"": ""Class"" }, { ""Requirement"": ""CSC 4103"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
111,CSC 4585 Multicore Programming (3) - Modern Campus Catalog™,3,CSC,4585,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""CSC 3102"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
112,CSC 4562 Mobile Security and Applied Cryptography (3) - Modern Campus Catalog™,3,CSC,4562,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""CSC 4103"", ""Type"": ""Class"" }, { ""Requirement"": ""MATH 2090"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
113,"CSC 4512 Optimization: Modeling Approaches, Algorithms and Applications (3) - Modern Campus Catalog™",3,CSC,4512,"{ ""Alternative-reqs"": [ { ""Bypass-method"": [ ""permission of instructor"" ], ""Requisite-class-getting-bypassed"": [ ""MATH 2085"", ""MATH 2090"" ] } ], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""MATH 2085"", ""Type"": ""Class"" }, { ""Requirement"": ""MATH 2090"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
114,CSC 4501 Computer Networks (3) - Modern Campus Catalog™,3,CSC,4501,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""CSC 3102"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
115,CSC 4444 Artificial Intelligence (3) - Modern Campus Catalog™,3,CSC,4444,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""CSC 3102"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
116,CSC 4402 Database Systems (3) - Modern Campus Catalog™,3,CSC,4402,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""CSC 3102"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
117,CSC 4370 Software Modeling Techniques (3) - Modern Campus Catalog™,3,CSC,4370,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""CSC 4330"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
118,CSC 4362 Software Vulnerabilities and Exploitation (3) - Modern Campus Catalog™,3,CSC,4362,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""CSC 4103"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
119,CSC 4360 Malware Analysis and Reverse Engineering (3) - Modern Campus Catalog™,3,CSC,4360,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""CSC 4103"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
120,CSC 4357 Applied Computer Graphics (3) - Modern Campus Catalog™,3,CSC,4357,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": [] }"
121,CSC 4356 Interactive Computer Graphics (3) - Modern Campus Catalog™,3,CSC,4356,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": [] }"
122,CSC 4351 Compiler Construction (3) - Modern Campus Catalog™,3,CSC,4351,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""CSC 4101"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
123,CSC 4343 Applied Deep Learning (3) - Modern Campus Catalog™,3,CSC,4343,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""CSC 3102"", ""Type"": ""Class"" }, { ""Requirement"": ""CSC 2730"", ""Type"": ""Class"" }, { ""Requirement"": ""CSC 3730"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
124,CSC 4330 Software Systems Development (3) - Modern Campus Catalog™,3,CSC,4330,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""CSC 3102"", ""Type"": ""Class"" }, { ""Requirement"": ""CSC 3380"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
125,CSC 4332 Software Quality & Testing (3) - Modern Campus Catalog™,3,CSC,4332,"{ ""Alternative-reqs"": [], ""Corequisites"": [ { ""Requirement"": [ ""CSC 4330"" ], ""Type"": ""Class"" } ], ""Other"": [], ""Prerequisites"": [], ""Replacements"": [] }"
126,CSC 4263 Video Game Design (3) - Modern Campus Catalog™,3,CSC,4263,"{ ""Alternative-reqs"": [ { ""Bypass-method"": [ ""permission of instructor"" ], ""Requisite-class-getting-bypassed"": [ ""ART 2050"", ""CSC 3102"", ""MUS 2732"" ] } ], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""ART 2050"", ""Type"": ""Class"" }, { ""Requirement"": ""CSC 3102"", ""Type"": ""Class"" }, { ""Requirement"": ""MUS 2732"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
127,CSC 4243 Interface Design and Technology (3) - Modern Campus Catalog™,3,CSC,4243,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""CSC 1253"", ""Type"": ""Class"" }, { ""Requirement"": ""CSC 1350"", ""Type"": ""Class"" }, { ""Requirement"": ""equivalent programming background"", ""Type"": ""Permission"" } ], ""Replacements"": [] }"
128,CSC 4103 Operating Systems (3) - Modern Campus Catalog™,3,CSC,4103,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""CSC 3102"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
129,CSC 4101 Programming Languages (3) - Modern Campus Catalog™,3,CSC,4101,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""CSC 3102"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
130,CSC 3999 Independent Undergraduate Research (1-3) - Modern Campus Catalog™,3,CSC,3999,"{ ""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [ ""consent of department chair"" ], ""Prerequisites"": [ { ""Requirement"": ""consent of department chair"", ""Type"": ""Permission"" } ], ""Replacements"": [] }"
131,CSC 3992 HONORS: Undergraduate Thesis in Computer Science (3) - Modern Campus Catalog™,3,CSC,3992,"{ ""Alternative-reqs"": [ { ""Bypass-method"": [ ""consent of department"" ], ""Requisite-class-getting-bypassed"": [ ""CSC 3991"" ] }, { ""Bypass-method"": [ ""admittance to Upper Division Honors Program"" ], ""Requisite-class-getting-bypassed"": [ ""CSC 3991"" ] } ], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""CSC 3991"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
132,CSC 3991 HONORS: Undergraduate Research in Computer Science (3) - Modern Campus Catalog™,3,CSC,3991,"{ ""Alternative-reqs"": [ { ""Bypass-method"": [ ""consent of department"" ], ""Requisite-class-getting-bypassed"": [ ""CSC 3102"" ] }, { ""Bypass-method"": [ ""admittance to Upper Division Honors Program"" ], ""Requisite-class-getting-bypassed"": [ ""CSC 3102"" ] } ], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [ { ""Requirement"": ""CSC 3102"", ""Type"": ""Class"" } ], ""Replacements"": [] }"
